model,condition,example_id,raw_output_len_chars,extracted_code_len_chars,flags,warning,error
deepseek-coder:6.7b,no_review,crn-003258,1785,1780,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,no_review,crn-009991,2180,662,near_num_predict_char_risk,extracted_from_code_fence,
deepseek-coder:6.7b,no_review,crn-004159,812,812,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,no_review,crn-007895,2028,2028,unclosed_code_fence;near_num_predict_char_risk,no_code_fence_used_raw_text,
deepseek-coder:6.7b,no_review,crn-012402,1221,1220,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,no_review,crn-004982,1179,1179,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,no_review,crn-006084,911,911,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,no_review,crn-012290,1845,899,near_num_predict_char_risk,extracted_from_code_fence,
deepseek-coder:6.7b,no_review,crn-008041,1930,1930,unclosed_code_fence;near_num_predict_char_risk,no_code_fence_used_raw_text,
deepseek-coder:6.7b,no_review,crn-005543,1732,1732,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,no_review,crn-013312,2005,1568,near_num_predict_char_risk,extracted_from_code_fence,
deepseek-coder:6.7b,no_review,crn-008601,1834,993,near_num_predict_char_risk,extracted_from_code_fence,
deepseek-coder:6.7b,no_review,crn-001136,1859,1130,near_num_predict_char_risk,extracted_from_code_fence,
deepseek-coder:6.7b,no_review,crn-007061,1808,514,near_num_predict_char_risk,extracted_from_code_fence,
deepseek-coder:6.7b,no_review,crn-012814,1994,344,near_num_predict_char_risk,extracted_from_code_fence,
deepseek-coder:6.7b,no_review,crn-012634,1851,386,near_num_predict_char_risk,extracted_from_code_fence,
deepseek-coder:6.7b,no_review,crn-007183,1932,335,near_num_predict_char_risk,extracted_from_code_fence,
deepseek-coder:6.7b,no_review,crn-013766,533,533,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,no_review,crn-004477,1275,1275,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,no_review,crn-008593,810,810,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,no_review,crn-007418,2001,1114,near_num_predict_char_risk,extracted_from_code_fence,
deepseek-coder:6.7b,no_review,crn-011161,1978,1416,near_num_predict_char_risk,extracted_from_code_fence,
deepseek-coder:6.7b,no_review,crn-007192,634,634,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,no_review,crn-003666,1924,1924,unclosed_code_fence;near_num_predict_char_risk,no_code_fence_used_raw_text,
deepseek-coder:6.7b,no_review,crn-012889,1086,1086,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,no_review,crn-013214,2081,1199,near_num_predict_char_risk,extracted_from_code_fence,
deepseek-coder:6.7b,no_review,crn-002547,563,563,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,no_review,crn-012213,1891,1891,unclosed_code_fence;near_num_predict_char_risk,no_code_fence_used_raw_text,
deepseek-coder:6.7b,no_review,crn-012232,1924,988,near_num_predict_char_risk,extracted_from_code_fence,
deepseek-coder:6.7b,no_review,crn-010079,1838,229,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
deepseek-coder:6.7b,no_review,crn-000155,1807,1274,near_num_predict_char_risk,extracted_from_code_fence,
deepseek-coder:6.7b,no_review,crn-009616,1086,1086,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,no_review,crn-000962,1966,1964,unclosed_code_fence;near_num_predict_char_risk,no_code_fence_used_raw_text,
deepseek-coder:6.7b,no_review,crn-009129,564,564,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,no_review,crn-003969,1842,340,near_num_predict_char_risk,extracted_from_code_fence,
deepseek-coder:6.7b,no_review,crn-002663,480,325,unclosed_code_fence,extracted_from_code_fence,
deepseek-coder:6.7b,no_review,crn-006959,2058,2058,unclosed_code_fence;near_num_predict_char_risk,no_code_fence_used_raw_text,
deepseek-coder:6.7b,no_review,crn-006585,810,810,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,no_review,crn-010592,1808,522,near_num_predict_char_risk,extracted_from_code_fence,
deepseek-coder:6.7b,no_review,crn-012023,1802,443,near_num_predict_char_risk,extracted_from_code_fence,
deepseek-coder:6.7b,no_review,crn-005670,1852,1852,unclosed_code_fence;near_num_predict_char_risk,no_code_fence_used_raw_text,
deepseek-coder:6.7b,direct,crn-007371,526,526,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,direct,crn-013081,638,638,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,direct,crn-001854,395,395,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,direct,crn-013224,383,383,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,direct,crn-014345,322,322,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,direct,crn-004413,550,550,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,direct,crn-007754,1383,1383,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,direct,crn-007011,1403,1403,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,direct,crn-008177,39,26,very_short_extracted_code,extracted_from_code_fence,
deepseek-coder:6.7b,direct,crn-008584,25,14,very_short_extracted_code,extracted_from_code_fence,
deepseek-coder:6.7b,direct,crn-004591,249,249,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,direct,crn-001518,292,273,unclosed_code_fence,extracted_from_code_fence,
deepseek-coder:6.7b,direct,crn-004812,31,17,very_short_extracted_code,extracted_from_code_fence,
deepseek-coder:6.7b,direct,crn-001217,399,256,unclosed_code_fence,multiple_code_fences_used_longest,
deepseek-coder:6.7b,direct,crn-005756,400,399,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,direct,crn-000653,287,287,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,direct,crn-013433,815,815,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,direct,crn-008480,2057,1353,near_num_predict_char_risk,extracted_from_code_fence,
deepseek-coder:6.7b,direct,crn-006928,272,272,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,direct,crn-014606,431,431,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,direct,crn-010005,500,500,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,direct,crn-007742,1897,960,near_num_predict_char_risk,extracted_from_code_fence,
deepseek-coder:6.7b,direct,crn-004604,632,631,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,direct,crn-008372,540,540,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,direct,crn-001463,465,465,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,direct,crn-009083,134,134,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,direct,crn-006238,682,682,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,direct,crn-004937,410,410,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,direct,crn-012665,430,430,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,direct,crn-000142,267,266,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,direct,crn-001880,668,370,unclosed_code_fence,extracted_from_code_fence,
deepseek-coder:6.7b,direct,crn-010683,1638,1634,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,direct,crn-007380,703,703,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,direct,crn-012703,274,274,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,direct,crn-000955,265,265,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,direct,crn-007232,451,451,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,direct,crn-007447,1005,1005,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,direct,crn-006104,1191,1191,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,direct,crn-009891,229,229,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,direct,crn-001561,31,17,very_short_extracted_code,extracted_from_code_fence,
deepseek-coder:6.7b,direct,crn-006235,632,632,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,direct,crn-008024,154,153,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,direct,crn-004860,456,456,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,direct,crn-004605,608,607,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,direct,crn-008374,713,713,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,direct,crn-011665,632,632,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,direct,crn-001661,1158,1158,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,direct,crn-009392,513,513,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,direct,crn-007049,1027,1027,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,direct,crn-009072,1082,1082,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,direct,crn-013806,406,375,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,direct,crn-008023,154,153,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,direct,crn-011231,181,150,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,direct,crn-004884,492,492,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,direct,crn-007820,1899,1318,near_num_predict_char_risk,extracted_from_code_fence,
deepseek-coder:6.7b,direct,crn-011464,310,310,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,direct,crn-009985,252,252,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,direct,crn-007522,51,36,very_short_extracted_code,extracted_from_code_fence,
deepseek-coder:6.7b,direct,crn-001798,181,181,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,direct,crn-012474,2010,1211,near_num_predict_char_risk,extracted_from_code_fence,
deepseek-coder:6.7b,direct,crn-001780,26,12,very_short_extracted_code,extracted_from_code_fence,
deepseek-coder:6.7b,direct,crn-002350,241,225,unclosed_code_fence,extracted_from_code_fence,
deepseek-coder:6.7b,direct,crn-005547,461,461,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,direct,crn-009079,363,363,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,direct,crn-004601,545,545,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,direct,crn-001668,121,121,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,direct,crn-012888,1014,1014,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,direct,crn-013812,333,333,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,direct,crn-009479,1316,1316,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,direct,crn-007560,1798,1047,near_num_predict_char_risk,extracted_from_code_fence,
deepseek-coder:6.7b,direct,crn-008556,503,503,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,direct,crn-007318,626,626,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,direct,crn-014470,40,26,very_short_extracted_code,extracted_from_code_fence,
deepseek-coder:6.7b,direct,crn-013150,887,887,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,direct,crn-012681,612,333,unclosed_code_fence,extracted_from_code_fence,
deepseek-coder:6.7b,direct,crn-007375,448,448,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,direct,crn-008848,784,784,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,direct,crn-005669,169,169,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,direct,crn-003340,1576,1576,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,direct,crn-011653,221,221,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,direct,crn-009983,2077,718,near_num_predict_char_risk,multiple_code_fences_used_longest,
deepseek-coder:6.7b,direct,crn-007428,1981,928,near_num_predict_char_risk,extracted_from_code_fence,
deepseek-coder:6.7b,direct,crn-012025,1885,959,near_num_predict_char_risk,extracted_from_code_fence,
deepseek-coder:6.7b,direct,crn-006241,811,811,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,direct,crn-001866,406,406,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,direct,crn-005894,23,12,very_short_extracted_code,extracted_from_code_fence,
deepseek-coder:6.7b,direct,crn-004215,403,403,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,direct,crn-012598,484,484,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,direct,crn-005668,178,178,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,direct,crn-014877,119,118,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,direct,crn-001102,235,235,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,direct,crn-004228,296,296,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,direct,crn-007993,230,230,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,direct,crn-001517,293,274,unclosed_code_fence,extracted_from_code_fence,
deepseek-coder:6.7b,direct,crn-013148,1359,1359,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,direct,crn-004428,427,427,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,direct,crn-004322,1258,1258,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,direct,crn-011237,185,185,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,direct,crn-002484,308,308,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,direct,crn-010834,711,711,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,direct,crn-009075,1646,377,unclosed_code_fence,multiple_code_fences_used_longest,
deepseek-coder:6.7b,direct,crn-013020,276,276,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,direct,crn-014139,234,215,unclosed_code_fence,extracted_from_code_fence,
deepseek-coder:6.7b,direct,crn-004974,380,380,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,direct,crn-002192,1800,1800,unclosed_code_fence;near_num_predict_char_risk,no_code_fence_used_raw_text,
deepseek-coder:6.7b,direct,crn-013389,348,348,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,direct,crn-009437,753,753,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,direct,crn-012858,846,846,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,direct,crn-004920,23,12,very_short_extracted_code,extracted_from_code_fence,
deepseek-coder:6.7b,direct,crn-014620,222,222,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,direct,crn-013259,418,394,unclosed_code_fence,extracted_from_code_fence,
deepseek-coder:6.7b,direct,crn-009397,402,402,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,direct,crn-007103,2094,1159,near_num_predict_char_risk,extracted_from_code_fence,
deepseek-coder:6.7b,direct,crn-008334,808,808,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,direct,crn-009473,649,649,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,direct,crn-013151,998,998,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,direct,crn-012247,854,130,unclosed_code_fence,extracted_from_code_fence,
deepseek-coder:6.7b,direct,crn-002126,110,109,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,direct,crn-000924,227,226,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,direct,crn-005906,334,334,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,direct,crn-010891,303,303,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,direct,crn-007773,1620,1620,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,direct,crn-007670,581,581,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,direct,crn-012728,218,217,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,direct,crn-003847,512,512,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,direct,crn-007178,182,182,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,direct,crn-004423,1405,302,unclosed_code_fence,multiple_code_fences_used_longest,
deepseek-coder:6.7b,direct,crn-013766,396,396,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,direct,crn-005523,286,286,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,direct,crn-006249,869,869,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,direct,crn-011161,2067,1463,near_num_predict_char_risk,extracted_from_code_fence,
deepseek-coder:6.7b,direct,crn-012889,848,848,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,direct,crn-009616,1153,1153,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,direct,crn-012122,463,463,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,direct,crn-004589,399,399,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,direct,crn-007105,488,488,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,direct,crn-012926,485,485,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,direct,crn-002663,366,334,unclosed_code_fence,extracted_from_code_fence,
deepseek-coder:6.7b,direct,crn-013863,197,197,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,direct,crn-001089,1525,585,unclosed_code_fence,extracted_from_code_fence,
deepseek-coder:6.7b,direct,crn-005670,178,178,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,direct,crn-012023,1945,849,near_num_predict_char_risk,extracted_from_code_fence,
deepseek-coder:6.7b,direct,crn-004578,420,420,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,gold_location,crn-010297,358,358,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,gold_location,crn-004693,404,404,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,gold_location,crn-013081,501,501,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,gold_location,crn-013338,406,382,unclosed_code_fence,extracted_from_code_fence,
deepseek-coder:6.7b,gold_location,crn-012297,432,432,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,gold_location,crn-001683,32,17,very_short_extracted_code,extracted_from_code_fence,
deepseek-coder:6.7b,gold_location,crn-000517,470,470,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,gold_location,crn-001858,414,414,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,gold_location,crn-013603,40,25,very_short_extracted_code,extracted_from_code_fence,
deepseek-coder:6.7b,gold_location,crn-012595,455,455,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,gold_location,crn-001159,375,62,unclosed_code_fence,extracted_from_code_fence,
deepseek-coder:6.7b,gold_location,crn-002088,1917,1867,near_num_predict_char_risk,extracted_from_code_fence,
deepseek-coder:6.7b,gold_location,crn-012929,610,541,unclosed_code_fence,removed_wrapper_text_or_gold_markers,
deepseek-coder:6.7b,gold_location,crn-013022,415,373,unclosed_code_fence,removed_wrapper_text_or_gold_markers,
deepseek-coder:6.7b,gold_location,crn-007754,1487,1487,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,gold_location,crn-007011,1439,1439,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,gold_location,crn-006933,487,486,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,gold_location,crn-008177,39,26,very_short_extracted_code,extracted_from_code_fence,
deepseek-coder:6.7b,gold_location,crn-008584,25,14,very_short_extracted_code,extracted_from_code_fence,
deepseek-coder:6.7b,gold_location,crn-012120,452,383,unclosed_code_fence,removed_wrapper_text_or_gold_markers,
deepseek-coder:6.7b,gold_location,crn-013528,202,202,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,gold_location,crn-000366,370,370,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,gold_location,crn-001518,295,276,unclosed_code_fence,extracted_from_code_fence,
deepseek-coder:6.7b,gold_location,crn-009646,314,314,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,gold_location,crn-001217,378,243,unclosed_code_fence,multiple_code_fences_used_longest,
deepseek-coder:6.7b,gold_location,crn-013324,316,274,unclosed_code_fence,removed_wrapper_text_or_gold_markers,
deepseek-coder:6.7b,gold_location,crn-006583,416,416,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,gold_location,crn-011245,395,395,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,gold_location,crn-008911,988,988,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,gold_location,crn-007885,460,460,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,gold_location,crn-006928,272,272,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,gold_location,crn-008823,216,216,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,gold_location,crn-006105,1183,1183,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,gold_location,crn-014606,353,353,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,gold_location,crn-009438,323,323,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,gold_location,crn-009068,282,282,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,gold_location,crn-010887,478,478,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,gold_location,crn-011481,486,470,unclosed_code_fence,extracted_from_code_fence,
deepseek-coder:6.7b,gold_location,crn-005460,404,404,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,gold_location,crn-006238,178,178,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,gold_location,crn-006350,204,204,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,gold_location,crn-002583,82,82,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,gold_location,crn-008818,310,310,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,gold_location,crn-009094,259,259,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,gold_location,crn-012661,147,146,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,gold_location,crn-004577,417,417,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,gold_location,crn-012118,423,423,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,gold_location,crn-008906,122,122,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,gold_location,crn-002900,384,384,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,gold_location,crn-001548,263,263,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,gold_location,crn-011792,536,536,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,gold_location,crn-009624,304,304,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,gold_location,crn-005301,494,494,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,gold_location,crn-013319,1071,1070,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,gold_location,crn-007374,480,480,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,gold_location,crn-013037,1413,1234,unclosed_code_fence,removed_wrapper_text_or_gold_markers,
deepseek-coder:6.7b,gold_location,crn-003562,486,486,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,gold_location,crn-007447,456,456,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,gold_location,crn-006845,473,473,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,gold_location,crn-006104,1191,1191,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,gold_location,crn-001561,31,17,very_short_extracted_code,extracted_from_code_fence,
deepseek-coder:6.7b,gold_location,crn-012370,246,246,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,gold_location,crn-013161,208,157,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,gold_location,crn-013992,480,480,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,gold_location,crn-008178,403,403,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,gold_location,crn-002005,344,344,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,gold_location,crn-011001,489,489,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,gold_location,crn-004860,357,357,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,gold_location,crn-006752,273,273,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,gold_location,crn-002193,1728,1659,unclosed_code_fence,removed_wrapper_text_or_gold_markers,
deepseek-coder:6.7b,gold_location,crn-007339,290,290,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,gold_location,crn-000830,464,464,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,gold_location,crn-001661,640,640,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,gold_location,crn-009072,1082,1082,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,gold_location,crn-014501,450,408,unclosed_code_fence,removed_wrapper_text_or_gold_markers,
deepseek-coder:6.7b,gold_location,crn-011759,301,301,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,gold_location,crn-014111,591,591,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,gold_location,crn-007218,233,233,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,gold_location,crn-000229,600,600,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,gold_location,crn-007219,233,233,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,gold_location,crn-006601,226,226,unclosed_code_fence,no_code_fence_used_raw_text,
deepseek-coder:6.7b,gold_location,crn-009938,712,712,unclosed_code_fence,no_code_fence_used_raw_text,
